ID,category,amount,gender,zip,lat,long,city_pop,job,merch_lat,merch_long,is_fraud
4149,food_dining,37.13,F,82901,41.606,-109.23,27971,Music therapist,40.756159,-108.912161,0
4150,kids_pets,78.72,F,32960,27.633,-80.4031,105638,"Librarian, public",28.403027,-80.208298,0
4151,misc_pos,4.87,M,84735,37.7175,-112.4777,258,Geoscientist,37.148346,-112.887004,0
4152,misc_pos,50.16,F,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",32.542133,-90.460593,0
4153,shopping_net,18.75,F,14510,42.6835,-77.8664,4895,Acupuncturist,43.090243,-77.719493,0
4154,shopping_pos,138.24,F,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.778483,-105.308118,0
4155,grocery_pos,164.97,M,21524,39.6967,-78.8031,626,Energy engineer,38.898547,-79.71326,0
4156,health_fitness,125.93,F,13755,42.0716,-75.0152,1228,"Psychotherapist, child",41.77074,-74.87851,0
4157,home,85.15,M,45698,39.283,-82.3977,341,Accounting technician,39.163406,-81.750261,0
4158,travel,3.52,M,90250,33.9143,-118.3493,93193,"Editor, magazine features",34.74651,-118.845784,0
4159,grocery_pos,72.56,M,29209,33.9659,-80.9355,333497,Mechanical engineer,33.160677,-81.246845,0
4160,personal_care,181.17,F,13615,44.0577,-76.0196,1271,"Producer, radio",43.669307,-76.807612,0
4161,gas_transport,71.18,F,33620,28.06,-82.4079,717255,Waste management officer,28.689866,-82.00472,0
4162,grocery_pos,98.96,M,89319,39.3426,-114.8859,450,Interpreter,38.49665,-114.748135,0
4163,grocery_pos,86.73,M,81005,38.2352,-104.66,151815,Further education lecturer,38.41659,-105.305119,0
4164,food_dining,111.05,F,28659,36.2017,-81.1286,21134,Dispensing optician,36.333731,-81.787518,0
4165,kids_pets,26.33,F,20882,39.2335,-77.1458,135332,Clinical biochemist,38.267607,-77.595963,0
4166,shopping_net,101.76,M,5155,43.1699,-72.8515,828,Scientific laboratory technician,43.082729,-72.818785,0
4167,kids_pets,38.43,M,80014,39.6662,-104.835,389246,"Scientist, marine",39.502086,-105.81392,0
4168,home,107.95,M,43760,39.8788,-82.188,1831,Barrister's clerk,39.90929,-81.531687,0
4169,home,53.07,F,53129,42.9373,-87.9943,13973,Logistics and distribution manager,43.263944,-87.251716,0
4170,grocery_pos,77.93,F,87116,35.0561,-106.5506,641349,Charity officer,34.527824,-106.603423,0
4171,food_dining,12.78,M,41836,37.2692,-82.9161,798,Facilities manager,37.648751,-82.675689,0
4172,personal_care,29.1,M,19017,39.8839,-75.4669,348,Management consultant,39.020208,-75.166648,0
4173,shopping_pos,492.09,M,19017,39.8839,-75.4669,348,Management consultant,39.065531,-75.228898,0
4174,shopping_pos,404.3,F,75661,32.6205,-94.2,2807,Chiropodist,32.323111,-94.1973,0
4175,travel,2.25,M,2180,42.4828,-71.0978,21437,Artist,41.794439,-71.472098,0
4176,grocery_pos,111.04,F,72513,36.2201,-91.6421,2856,Hydrologist,37.000127,-90.903748,0
4177,misc_net,5.12,M,52572,40.6866,-92.6833,1132,Probation officer,39.947642,-92.312276,0
4178,shopping_pos,2.34,F,72583,36.3924,-91.9932,1679,Psychiatric nurse,36.230308,-91.945471,0
4179,grocery_pos,50.85,M,1844,42.728,-71.181,47249,Market researcher,43.259815,-70.343542,0
4180,gas_transport,49.34,M,22015,38.7894,-77.2818,43102,Health visitor,37.944809,-77.926963,0
4181,kids_pets,14.97,F,4226,44.6084,-70.6993,190,Animal nutritionist,44.436706,-71.216196,0
4182,gas_transport,67.83,F,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",30.706977,-88.70165,0
4183,health_fitness,51.11,F,13361,42.8948,-74.8209,824,Travel agency manager,43.135624,-75.11624,0
4184,grocery_pos,118.67,M,15727,40.5503,-79.3237,168,Race relations officer,40.797428,-78.652848,0
4185,grocery_pos,119.8,M,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",34.877751,-91.783361,0
4186,kids_pets,28.83,F,25526,38.4257,-81.9943,21902,Sub,38.875327,-81.639766,0
4187,health_fitness,3.11,M,63453,40.4931,-91.8912,519,Town planner,40.03169,-91.669127,0
4188,grocery_pos,200.56,F,28654,36.0788,-81.1781,3495,"Psychologist, counselling",36.397899,-81.742692,0
4189,shopping_net,4.23,F,58259,48.0204,-98.1186,454,"Producer, television/film/video",47.210286,-98.487598,0
4190,kids_pets,15.87,F,36749,32.5104,-86.8138,1089,Materials engineer,32.985104,-87.752097,0
4191,travel,8.6,M,89512,39.5483,-119.7957,276896,Immunologist,39.831398,-119.234494,0
4192,home,85.42,M,30803,33.141,-82.515,741,Claims inspector/assessor,33.040775,-82.156838,0
4193,kids_pets,58.67,F,6024,42.0158,-73.2913,647,Comptroller,42.999539,-72.726233,0
4194,grocery_pos,83.4,F,60958,41.0646,-87.5917,2135,"Psychotherapist, child",40.42569,-87.309448,0
4195,shopping_net,6.68,F,53801,42.9207,-91.0685,878,Risk analyst,43.868871,-90.53247,0
4196,grocery_pos,75.76,F,68859,41.4972,-98.7858,509,"Nurse, children's",41.517816,-99.327996,0
4197,gas_transport,72.87,F,21872,38.4121,-75.2811,718,Regulatory affairs officer,38.272614,-75.548008,0
4198,travel,4.34,M,56068,43.8295,-93.8282,1087,Music tutor,43.656899,-94.708903,0
4199,food_dining,36.91,F,70732,30.6576,-91.6264,1178,Community education officer,30.085592,-90.698926,0
4200,personal_care,5.75,F,84540,38.9999,-109.615,46,"Surveyor, minerals",38.681133,-108.888765,0
4201,entertainment,8.03,M,7208,40.6747,-74.2239,124967,Operational researcher,40.723585,-74.881579,0
4202,grocery_pos,114.44,M,1330,42.5232,-72.811,1506,"Production assistant, radio",43.188334,-73.38092,0
4203,shopping_net,3.53,M,2180,42.4828,-71.0978,21437,Artist,41.563106,-71.538609,0
4204,personal_care,36.86,F,64874,36.7651,-94.0492,760,Production manager,36.210234,-94.437277,0
4205,home,182.42,F,72042,34.2853,-91.3336,5161,Electrical engineer,35.033523,-90.4035,0
4206,kids_pets,218.56,F,73564,34.847,-98.9836,551,Amenity horticulturist,35.590544,-98.847322,0
4207,shopping_net,108.75,F,33760,27.9004,-82.7152,172247,"Geneticist, molecular",27.955438,-82.710975,0
4208,misc_pos,114.49,M,10504,41.136,-73.7009,7987,Television/film/video producer,41.881454,-74.126979,0
4209,gas_transport,62.75,M,32780,28.5697,-80.8191,54767,Set designer,29.512379,-81.157247,0
4210,travel,6.55,F,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",30.88256,-82.445859,0
4211,health_fitness,1.96,F,58275,47.7068,-97.2092,733,Visual merchandiser,46.841131,-96.959514,0
4212,kids_pets,154.25,F,68031,41.6414,-96.5232,1745,"Engineer, automotive",42.294324,-96.477885,0
4213,entertainment,36.95,F,19149,40.0369,-75.0664,1526206,Structural engineer,39.309911,-75.58846,0
4214,travel,2.65,F,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",36.546231,-96.764852,0
4215,grocery_net,53.15,F,78584,26.4215,-99.0025,18128,IT trainer,26.29938,-98.934908,0
4216,kids_pets,138.11,F,77026,29.7972,-95.3288,2906700,Animator,29.164848,-94.941778,0
4217,gas_transport,74.58,F,15484,39.8936,-79.7856,328,Tree surgeon,39.588123,-79.142303,0
4218,misc_net,5.7,F,66018,38.9462,-94.9714,5760,Chief Executive Officer,38.035027,-94.974146,0
4219,kids_pets,9.06,F,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",30.754609,-95.358868,0
4220,misc_pos,73.86,M,4287,44.0575,-69.9656,3224,"Engineer, electronics",43.385383,-70.224073,0
4221,kids_pets,59.53,F,39653,31.4285,-90.8578,2799,"Therapist, horticultural",31.731746,-91.37405,0
4222,kids_pets,35.05,F,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,43.103092,-89.198755,0
4223,shopping_pos,1.05,F,11978,40.8295,-72.6473,3255,Financial trader,40.345077,-72.58747,0
4224,grocery_net,35.86,F,82221,41.6423,-104.1974,635,Product/process development scientist,40.923151,-104.736153,0
4225,home,51.49,F,11796,40.732,-73.1,4056,Film/video editor,41.31454,-72.912845,0
4226,home,123.74,F,44483,41.2639,-80.8164,75903,Magazine features editor,41.014119,-80.274824,0
4227,health_fitness,2.06,F,17929,40.6284,-76.195,1606,Ecologist,40.801059,-77.140427,0
4228,home,83.42,M,38922,33.9215,-89.6782,3451,Financial trader,33.719082,-90.164587,0
4229,shopping_net,1.93,M,70056,29.8872,-90.0331,55581,Biomedical scientist,29.27352,-90.965033,0
4230,shopping_pos,272.93,M,41836,37.2692,-82.9161,798,Facilities manager,37.013197,-83.775217,0
4231,grocery_net,6.81,F,29438,32.5486,-80.307,2408,"Sales professional, IT",33.430268,-80.468374,0
4232,grocery_net,29.85,M,16858,41.0001,-78.2357,3688,Advice worker,40.215143,-78.454072,0
4233,personal_care,65.68,F,32960,27.633,-80.4031,105638,"Librarian, public",27.066501,-80.631878,0
4234,shopping_pos,87.23,F,11710,40.6729,-73.5365,34496,"Librarian, public",39.848651,-73.490549,0
4235,shopping_net,1.56,M,68641,41.6964,-96.9858,1063,Research scientist (maths),41.102977,-96.688798,0
4236,food_dining,5.23,M,43321,40.4971,-82.8342,267,Facilities manager,41.219889,-82.12298,0
4237,shopping_net,59.01,M,21524,39.6967,-78.8031,626,Energy engineer,40.400033,-78.694504,0
4238,food_dining,40.09,M,87313,35.7206,-108.0271,5662,IT consultant,35.864347,-107.676764,0
4239,gas_transport,50.79,M,55388,44.9595,-93.8482,5619,Licensed conveyancer,44.596248,-94.582451,0
4240,gas_transport,74.08,M,91206,34.1556,-118.2322,172817,Advertising account planner,34.87575,-117.802029,0
4241,food_dining,2.2,M,89512,39.5483,-119.7957,276896,Immunologist,38.678604,-119.238746,0
4242,home,9.1,M,48088,42.5164,-82.9832,134056,"Doctor, hospital",41.568679,-83.378594,0
4243,kids_pets,41.13,F,2908,41.8383,-71.4377,203571,"Nurse, children's",41.398237,-71.23758,0
4244,grocery_pos,111.13,F,50664,42.7012,-92.0762,53,Sports administrator,42.435071,-92.014818,0
4245,misc_net,4.26,F,2630,41.6983,-70.3001,1850,Counselling psychologist,41.053102,-71.109022,0
4246,kids_pets,164.34,F,44412,41.0935,-81.0425,2644,"Engineer, biomedical",41.296984,-80.418138,0
4247,entertainment,75.76,M,29455,32.8357,-79.8217,20478,Materials engineer,32.198411,-78.86962,0
4248,gas_transport,48.27,F,42731,36.8421,-85.5396,341,Insurance risk surveyor,37.540624,-85.849317,0
4249,grocery_net,41.08,F,44233,41.2419,-81.7453,7646,Medical sales representative,40.954007,-80.879266,0
4250,gas_transport,54.58,F,76678,31.6591,-96.8094,263,Barrister,32.631318,-97.503458,0
4251,gas_transport,73.73,M,89084,36.2815,-115.1482,214518,Catering manager,36.170098,-115.728807,0
4252,home,1.72,M,53061,43.9446,-88.0911,5196,Child psychotherapist,43.382891,-88.548314,0
4253,misc_pos,45.45,F,97403,44.0385,-123.0614,191096,"Scientist, physiological",43.836233,-122.850199,0
4254,grocery_pos,77.78,M,29209,33.9659,-80.9355,333497,Mechanical engineer,33.631641,-81.85975,0
4255,food_dining,48.12,M,84532,38.5677,-109.5271,9772,Location manager,39.338961,-109.864517,0
4256,health_fitness,52.38,F,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.726893,-104.360884,0
4257,home,42.16,F,75662,32.3836,-94.8653,24536,Multimedia programmer,32.503771,-95.438328,0
4258,gas_transport,64.63,F,66618,39.1329,-95.7023,163415,Secondary school teacher,38.545599,-95.572044,0
4259,health_fitness,40.3,F,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",33.653713,-117.598836,0
4260,entertainment,47.15,F,19149,40.0369,-75.0664,1526206,Structural engineer,39.438297,-74.327717,0
4261,misc_net,83.07,M,97033,45.0838,-120.6649,60,Museum education officer,45.229258,-120.638575,0
4262,kids_pets,112.48,M,37132,35.8596,-86.421,158701,"Journalist, newspaper",35.770036,-85.550637,0
4263,kids_pets,40.56,F,46254,39.849,-86.272,910148,Firefighter,39.595353,-85.791542,0
4264,gas_transport,49.39,M,12575,41.4575,-74.1659,2258,Building surveyor,41.032672,-74.016873,0
4265,food_dining,40.67,F,37040,36.522,-87.349,151785,Pathologist,36.23779,-87.377304,0
4266,home,220.66,M,49632,44.2529,-85.017,1126,Furniture designer,43.860698,-84.169034,0
4267,grocery_net,57.62,F,64114,38.9621,-94.5959,545147,Counsellor,38.643577,-94.42925,0
4268,food_dining,8.79,F,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",36.596717,-98.29125,0
4269,grocery_pos,106.42,F,60913,41.1573,-88.0619,1617,Medical secretary,41.229522,-88.212831,0
4270,home,23.61,F,17929,40.6284,-76.195,1606,Ecologist,40.693825,-76.402809,0
4271,shopping_pos,130.14,M,23303,37.9073,-75.5089,741,"Geologist, engineering",38.121159,-76.433089,0
4272,shopping_pos,126.76,M,82711,44.6873,-104.4414,110,"Administrator, local government",44.524225,-104.878225,0
4273,shopping_pos,1.49,F,39073,32.153,-90.1217,19685,Fine artist,31.445109,-90.51756,0
4274,shopping_pos,8.23,F,35903,33.9845,-85.9077,67082,Ceramics designer,34.935535,-85.226332,0
4275,grocery_pos,228.9,F,94015,37.6787,-122.478,107941,"Buyer, industrial",38.350511,-122.799961,0
4276,entertainment,211.98,F,27522,36.1124,-78.6476,12335,Chief Strategy Officer,36.346841,-78.884592,0
4277,misc_net,3.04,F,97476,42.825,-124.4409,217,Retail merchandiser,42.123518,-124.078259,0
4278,health_fitness,28.61,F,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",45.552656,-73.745014,0
4279,grocery_pos,333.53,M,86018,35.2563,-111.95,759,"Geologist, engineering",35.149764,-112.192014,1
4280,kids_pets,2.1,F,1257,42.1001,-73.3611,2121,Radio producer,42.89978,-73.286483,0
4281,health_fitness,118.7,M,28423,34.3091,-78.3372,2290,"Engineer, biomedical",34.054459,-78.537454,0
4282,home,26.48,M,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",33.224901,-95.942404,0
4283,personal_care,105.36,F,57340,43.7588,-97.8712,355,Financial adviser,42.856194,-98.585818,0
4284,shopping_net,84.15,M,21619,38.9583,-76.2842,5848,Paediatric nurse,38.962681,-76.568288,0
4285,entertainment,229.04,F,32442,30.7148,-85.021,3699,Art gallery manager,31.494586,-86.005964,0
4286,food_dining,64.24,F,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",35.579543,-91.045385,0
4287,kids_pets,128.47,M,1535,42.2665,-72.0821,4680,Field seismologist,41.542316,-71.943011,0
4288,personal_care,73.91,F,10962,41.0442,-73.9609,5950,Records manager,41.565567,-73.149541,0
4289,shopping_net,1097.43,F,17060,40.4679,-77.8967,1334,Archaeologist,40.878304,-78.737321,0
4290,misc_pos,1.46,F,15920,40.4603,-79.0097,922,Early years teacher,39.977665,-78.579547,0
4291,shopping_net,312.9,F,30009,34.077,-84.3033,165556,Prison officer,34.592058,-83.347681,0
4292,misc_net,341.28,F,62023,39.1118,-89.7855,91,Materials engineer,39.420508,-90.14061,0
4293,grocery_pos,132.66,M,59542,48.8328,-108.3961,192,Further education lecturer,48.845947,-109.061436,0
4294,gas_transport,80.9,F,1612,42.3066,-71.9202,4845,Accounting technician,41.904541,-72.860995,0
4295,grocery_pos,108.61,F,21658,39.0026,-76.1424,3862,Maintenance engineer,38.34247,-77.073881,0
4296,grocery_pos,151.02,M,48636,44.6001,-84.2931,864,General practice doctor,44.846892,-83.968812,0
4297,grocery_net,54.13,F,56546,47.0999,-96.727,346,"Research officer, trade union",47.054769,-97.704108,0
4298,shopping_pos,8.81,F,26041,39.9148,-80.731,16183,Physiotherapist,39.688401,-81.503251,0
4299,entertainment,16.62,M,28314,35.0583,-79.008,238602,"Scientist, research (maths)",34.863658,-79.392005,0
4300,gas_transport,61.44,M,12534,42.247,-73.7552,17867,Travel agency manager,42.51882,-73.8111,0
4301,travel,8.87,M,35651,34.4793,-87.4769,1312,"Librarian, academic",34.21011,-87.694821,0
4302,misc_net,142.5,M,31561,31.1989,-81.3322,298,"Engineer, structural",31.328929,-81.480653,0
4303,food_dining,74.67,F,33510,27.9551,-82.2966,79613,Environmental consultant,28.166501,-83.259203,0
4304,misc_pos,4.86,F,66018,38.9462,-94.9714,5760,Chief Executive Officer,38.887975,-95.313973,0
4305,misc_pos,446.91,M,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",31.719802,-89.222688,0
4306,grocery_net,53.68,M,63388,38.8874,-91.7689,710,Glass blower/designer,38.295086,-92.122919,0
4307,gas_transport,63.71,F,35901,34.048,-85.9246,67082,Physiological scientist,34.183238,-85.49341,0
4308,home,58.36,F,76626,32.0758,-96.701,1563,Financial adviser,33.00561,-96.489979,0
4309,food_dining,72.28,M,88325,32.9396,-105.8189,899,Naval architect,32.118975,-106.135207,0
4310,grocery_pos,168.55,M,83120,43.0172,-111.0292,471,"Education officer, museum",43.069544,-110.737888,0
4311,food_dining,15.49,M,97033,45.0838,-120.6649,60,Museum education officer,44.452681,-119.734109,0
4312,kids_pets,349.53,M,47032,39.0945,-85.0638,3289,Sub,39.310764,-84.144935,0
4313,misc_net,6.37,M,1843,42.6911,-71.1605,76383,Geoscientist,41.846864,-71.998568,0
4314,gas_transport,80.76,F,37932,35.9335,-84.1481,391389,"Designer, industrial/product",36.486921,-85.029475,0
4315,misc_pos,275.41,F,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",39.76798,-76.071783,0
4316,shopping_pos,145.18,F,72011,34.5091,-92.4828,4074,"Scientist, audiological",33.601404,-91.90302,0
4317,shopping_pos,8.36,F,66941,39.7562,-98.4462,242,Tourism officer,40.515409,-97.59501,0
4318,entertainment,47.45,M,91711,34.1092,-117.7183,35705,Wellsite geologist,33.332939,-118.362632,0
4319,food_dining,52.26,M,17088,40.3087,-76.2963,823,Gaffer,40.412433,-76.191852,0
4320,misc_pos,65.71,F,19149,40.0369,-75.0664,1526206,Structural engineer,39.135817,-75.866558,0
4321,shopping_pos,7.52,F,36749,32.5104,-86.8138,1089,Materials engineer,33.211703,-86.251099,0
4322,travel,4.26,M,83643,44.6255,-116.4493,129,Cartographer,44.513534,-116.095978,0
4323,home,74.72,M,45051,39.0965,-84.6431,177,Exhibition designer,39.444389,-85.161159,0
4324,home,31.78,F,64114,38.9621,-94.5959,545147,Counsellor,39.515127,-94.038029,0
4325,home,36.91,F,11796,40.732,-73.1,4056,Film/video editor,40.695224,-72.215844,0
4326,entertainment,88.59,M,83643,44.6255,-116.4493,129,Cartographer,44.015664,-116.451234,0
4327,health_fitness,160.54,M,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.231832,-105.322295,0
4328,kids_pets,49.52,M,54559,46.4959,-90.4383,795,Television/film/video producer,47.201236,-89.723523,0
4329,misc_net,47.37,F,63665,37.3272,-91.0243,241,Investment analyst,36.350217,-90.282045,0
4330,kids_pets,11.33,F,43330,40.813,-83.4196,118,Private music teacher,40.617626,-84.195894,0
4331,travel,7.22,F,76578,30.592,-97.2893,1766,Press sub,29.82367,-97.849251,0
4332,health_fitness,94.93,M,28117,35.584,-80.8685,69793,Control and instrumentation engineer,36.003801,-81.100196,0
4333,entertainment,83.15,M,77338,30.0041,-95.2825,194500,Tax adviser,30.365114,-95.68154,0
4334,grocery_pos,86.52,F,23850,37.1349,-77.7364,1051,Chief Operating Officer,36.499666,-78.423271,0
4335,entertainment,83.63,F,45150,39.1657,-84.233,31394,Hospital doctor,38.324652,-84.989281,0
4336,entertainment,17.23,M,14711,42.32,-78.0943,1766,Mechanical engineer,42.355241,-77.635554,0
4337,shopping_net,4.95,F,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",30.016303,-95.520104,0
4338,kids_pets,117.59,F,94971,38.2427,-122.9145,337,Occupational psychologist,39.137339,-122.020577,0
4339,entertainment,93.79,M,13484,42.8546,-75.6605,176,Science writer,42.872603,-75.77933,0
4340,misc_pos,36.3,M,16362,41.4798,-79.9403,1102,Garment/textile technologist,41.679751,-79.010358,0
4341,shopping_net,424.67,F,66018,38.9462,-94.9714,5760,Chief Executive Officer,38.240915,-94.475357,0
4342,home,100.89,F,36869,32.4204,-85.0796,59744,Chemical engineer,31.650521,-85.918246,0
4343,travel,6.79,F,63565,40.4815,-92.9951,3805,"Investment banker, corporate",40.947652,-92.031443,0
4344,shopping_pos,9.75,M,60091,42.0765,-87.7246,27020,Trade mark attorney,41.213678,-87.889082,0
4345,grocery_pos,124.89,F,64726,38.5319,-93.9221,467,Agricultural consultant,39.336085,-94.723739,0
4346,food_dining,45.68,M,74047,35.8896,-96.0887,7163,Fitness centre manager,36.750934,-96.695643,0
